id,composite,subject_area,entity,attribute,type
41002,REFERENCE,Terminals,Terminal Measurements,Main Relationship Manager Employee Identifier,Reference
,COMPOSITE,Party,Bank,Main Source of funds,Referencial LOV
1747,COMPOSITE,Party,Customer,Main Source of funds,Referencial LOV
1757,COMPOSITE,Party,Individual Customer,Main Source of funds,Referencial LOV
1768,COMPOSITE,Party,Legal Entity Customer,Main Source of funds,Referencial LOV
8018,COMPOSITE,Nomenclatory,Nomenclatory,Main Source of funds,Referencial LOV
1762,COMPOSITE,Party,Professional Customer,Main Source of funds,Referencial LOV
,COMPONENT,Party,Bank,Main Source of funds.Code,Text
,COMPONENT,Party,Customer,Main Source of funds.Code,Text
,COMPONENT,Party,Individual Customer,Main Source of funds.Code,Text
,COMPONENT,Party,Legal Entity Customer,Main Source of funds.Code,Text
,COMPONENT,Nomenclatory,Nomenclatory,Main Source of funds.Code,Text
,COMPONENT,Party,Professional Customer,Main Source of funds.Code,Text
,COMPONENT,Party,Bank,Main Source of funds.Description,Text
,COMPONENT,Party,Customer,Main Source of funds.Description,Text
,COMPONENT,Party,Individual Customer,Main Source of funds.Description,Text
,COMPONENT,Party,Legal Entity Customer,Main Source of funds.Description,Text
,COMPONENT,Nomenclatory,Nomenclatory,Main Source of funds.Description,Text
,COMPONENT,Party,Professional Customer,Main Source of funds.Description,Text
34159,BASIC,Account,Account Event Measurements,Maintained Value Production,Numeric
28096,BASIC,Account,Cash Flow Loans Account,Maintained Value Production,Numeric
1766,REFERENCE,Account,Account,Managing Accounting Entity,Reference
33266,REFERENCE,Provision,Account Simulated Provisions,Managing Accounting Entity,Reference
4725,REFERENCE,Account,Card,Managing Accounting Entity,Reference
15301,REFERENCE,Account,Cash Flow Loans Account,Managing Accounting Entity,Reference
7665,REFERENCE,Organisation,Core banking User,Managing Accounting Entity,Reference
15287,REFERENCE,Account,Credit Card Account,Managing Accounting Entity,Reference
10119,REFERENCE,Account,Deposit,Managing Accounting Entity,Reference
15312,REFERENCE,Account,Individual Loan Account,Managing Accounting Entity,Reference
33599,REFERENCE,Party,Individual Third Party,Managing Accounting Entity,Reference
33600,REFERENCE,Party,Legal Entity Third Party,Managing Accounting Entity,Reference
15323,REFERENCE,Account,Legal Loan Account,Managing Accounting Entity,Reference
25981,REFERENCE,Account,Letter of Credit,Managing Accounting Entity,Reference
15262,REFERENCE,Account,Loan Account,Managing Accounting Entity,Reference
4437,REFERENCE,Terminals,Merchant,Managing Accounting Entity,Reference
34715,REFERENCE,Treasury,Non - Security Deal Position,Managing Accounting Entity,Reference
1773,REFERENCE,Organisation,Portfolio,Managing Accounting Entity,Reference
32117,REFERENCE,Account,Product Account Measurements,Managing Accounting Entity,Reference
33601,REFERENCE,Party,Professional Third Party,Managing Accounting Entity,Reference
34609,REFERENCE,Treasury,Security Deal Position,Managing Accounting Entity,Reference
36618,REFERENCE,Investment Fund,Subscription Position,Managing Accounting Entity,Reference
33598,REFERENCE,Party,Third Party,Managing Accounting Entity,Reference
34597,REFERENCE,Treasury,Treasury Deal Position,Managing Accounting Entity,Reference
1788,REFERENCE,Account,Account,Managing Branch,Reference
,REFERENCE,Party,Bank,Managing Branch,Reference
4124,REFERENCE,Account,Card,Managing Branch,Reference
39879,REFERENCE,Insurance,Card Insurance,Managing Branch,Reference
5704,REFERENCE,Account,Card contract,Managing Branch,Reference
14712,REFERENCE,Account,Cash Flow Loans Account,Managing Branch,Reference
39853,REFERENCE,Insurance,Collateral Insurance,Managing Branch,Reference
7664,REFERENCE,Organisation,Core banking User,Managing Branch,Reference
14703,REFERENCE,Account,Credit Card Account,Managing Branch,Reference
1780,REFERENCE,Party,Customer,Managing Branch,Reference
10277,REFERENCE,Account,Deposit,Managing Branch,Reference
15601,REFERENCE,Service,Employer Payroll Convention,Managing Branch,Reference
1801,REFERENCE,Party,Individual Customer,Managing Branch,Reference
14721,REFERENCE,Account,Individual Loan Account,Managing Branch,Reference
27850,REFERENCE,Party,Individual Third Party,Managing Branch,Reference
1822,REFERENCE,Party,Legal Entity Customer,Managing Branch,Reference
27851,REFERENCE,Party,Legal Entity Third Party,Managing Branch,Reference
14730,REFERENCE,Account,Legal Loan Account,Managing Branch,Reference
26010,REFERENCE,Account,Letter of Credit,Managing Branch,Reference
14687,REFERENCE,Account,Loan Account,Managing Branch,Reference
39797,REFERENCE,Insurance,Loan Account Insurance,Managing Branch,Reference
34731,REFERENCE,Treasury,Non - Security Deal Position,Managing Branch,Reference
853,REFERENCE,Package,Package,Managing Branch,Reference
32118,REFERENCE,Account,Product Account Measurements,Managing Branch,Reference
1813,REFERENCE,Party,Professional Customer,Managing Branch,Reference
27852,REFERENCE,Party,Professional Third Party,Managing Branch,Reference
5208,REFERENCE,Service,Remote Banking,Managing Branch,Reference
34581,REFERENCE,Treasury,Security Deal Position,Managing Branch,Reference
36583,REFERENCE,Investment Fund,Subscription Position,Managing Branch,Reference
37442,REFERENCE,Service,Terminal Bill Payments Collecting Service,Managing Branch,Reference
27849,REFERENCE,Party,Third Party,Managing Branch,Reference
34552,REFERENCE,Treasury,Treasury Deal Position,Managing Branch,Reference
30854,BASIC,Treasury,Banking Book Security Deal,Mandated employee,Text
2640,BASIC,Treasury,CAP Deal,Mandated employee,Text
2619,BASIC,Treasury,CIRS Deal,Mandated employee,Text
2636,BASIC,Treasury,Equities Option Deal,Mandated employee,Text
2633,BASIC,Treasury,FX Option Deal,Mandated employee,Text
2613,BASIC,Treasury,Forex Deal,Mandated employee,Text
2627,BASIC,Treasury,Forward Deal,Mandated employee,Text
2616,BASIC,Treasury,IRS Deal,Mandated employee,Text
2607,BASIC,Treasury,Money Market Deal,Mandated employee,Text
2624,BASIC,Treasury,Option Deal,Mandated employee,Text
2603,BASIC,Treasury,Repo/RevRepo Collateral Deal,Mandated employee,Text
2599,BASIC,Treasury,Repo/RevRepo Deal,Mandated employee,Text
2596,BASIC,Treasury,Security Deal,Mandated employee,Text
2621,BASIC,Treasury,Spot Deal,Mandated employee,Text
2632,BASIC,Treasury,Swap Deal,Mandated employee,Text
30769,BASIC,Treasury,Trading Book Security Deal,Mandated employee,Text
2589,BASIC,Treasury,Treasury Deal,Mandated employee,Text
2257,BASIC,Package,Package Components,Mandatory Component Flag,Flag
1804,BASIC,Transaction,GL adjustment transaction,Manual adjustment value,Numeric
41159,BASIC,KPI,Commercial Goal,March Prorated Commercial Goal,Numeric
13352,BASIC,Treasury,CAP Deal,Margin Deal Amount,Numeric
13351,BASIC,Treasury,Equities Option Deal,Margin Deal Amount,Numeric
13350,BASIC,Treasury,FX Option Deal,Margin Deal Amount,Numeric
13349,BASIC,Treasury,Option Deal,Margin Deal Amount,Numeric
30855,BASIC,Treasury,Banking Book Security Deal,Margin deal bps,Numeric
13348,BASIC,Treasury,Money Market Deal,Margin deal bps,Numeric
13357,BASIC,Treasury,Repo/RevRepo Deal,Margin deal bps,Numeric
13347,BASIC,Treasury,Security Deal,Margin deal bps,Numeric
30770,BASIC,Treasury,Trading Book Security Deal,Margin deal bps,Numeric
4329,BASIC,Interest,Contractual Interest,Margin Interest Rate,Percentage
13230,BASIC,Account,Credit card Components,Margin Interest Rate,Percentage
4600,BASIC,Interest,Current Interest,Margin Interest Rate,Percentage
1563,BASIC,Interest,Current Interest,Margin penalty interest rate,Percentage
31253,COMPOSITE,Account,Account Balance Type,Margin Trading Amortised Accrued,Multi Currency
31273,COMPONENT,Account,Account Balance Type,Margin Trading Amortised Accrued.EUR,Numeric
31267,COMPONENT,Account,Account Balance Type,Margin Trading Amortised Accrued.LCY,Numeric
31263,COMPONENT,Account,Account Balance Type,Margin Trading Amortised Accrued.OCY,Numeric
37301,COMPOSITE,Party,Employee Party,Marital status,Referencial LOV
1827,COMPOSITE,Party,Individual Customer,Marital status,Referencial LOV
7621,COMPOSITE,Nomenclatory,Nomenclatory,Marital status,Referencial LOV
37302,COMPONENT,Party,Employee Party,Marital status.Code,Text
7619,COMPONENT,Party,Individual Customer,Marital status.Code,Text
7622,COMPONENT,Nomenclatory,Nomenclatory,Marital status.Code,Text
37303,COMPONENT,Party,Employee Party,Marital status.Description,Text
7620,COMPONENT,Party,Individual Customer,Marital status.Description,Text
7623,COMPONENT,Nomenclatory,Nomenclatory,Marital status.Description,Text
10426,BASIC,Currency,Currency quotation,Market Exchange Rate,Numeric
847,BASIC,Regulatory Requirements,ALM deal,Market Value,Numeric
1844,COMPOSITE,Party,Marketing Agreement,Marketing Agreement Category,Referencial LOV
25850,COMPOSITE,Nomenclatory,Nomenclatory,Marketing Agreement Category,Referencial LOV
33716,COMPONENT,Party,Marketing Agreement,Marketing Agreement Category.Code,Text
33718,COMPONENT,Nomenclatory,Nomenclatory,Marketing Agreement Category.Code,Text
33717,COMPONENT,Party,Marketing Agreement,Marketing Agreement Category.Description,Text
33719,COMPONENT,Nomenclatory,Nomenclatory,Marketing Agreement Category.Description,Text
38885,REFERENCE,Party,Marketing Agreement,Marketing Agreement Identifier,Reference
30886,REFERENCE,Treasury,Banking Book Security Deal,Master Agreement Identifier,Reference
3780,REFERENCE,Treasury,CAP Deal,Master Agreement Identifier,Reference
3751,REFERENCE,Treasury,CIRS Deal,Master Agreement Identifier,Reference
3774,REFERENCE,Treasury,Equities Option Deal,Master Agreement Identifier,Reference
3768,REFERENCE,Treasury,FX Option Deal,Master Agreement Identifier,Reference
3737,REFERENCE,Treasury,Forex Deal,Master Agreement Identifier,Reference
3760,REFERENCE,Treasury,Forward Deal,Master Agreement Identifier,Reference
3743,REFERENCE,Treasury,IRS Deal,Master Agreement Identifier,Reference
13586,REFERENCE,Treasury,Master Agreement,Master Agreement Identifier,Reference
31019,REFERENCE,Treasury,Master Agreement to Instrument type,Master Agreement Identifier,Reference
3731,REFERENCE,Treasury,Money Market Deal,Master Agreement Identifier,Reference
3757,REFERENCE,Treasury,Option Deal,Master Agreement Identifier,Reference
3725,REFERENCE,Treasury,Repo/RevRepo Collateral Deal,Master Agreement Identifier,Reference
3719,REFERENCE,Treasury,Repo/RevRepo Deal,Master Agreement Identifier,Reference
3714,REFERENCE,Treasury,Security Deal,Master Agreement Identifier,Reference
3753,REFERENCE,Treasury,Spot Deal,Master Agreement Identifier,Reference
3765,REFERENCE,Treasury,Swap Deal,Master Agreement Identifier,Reference
30801,REFERENCE,Treasury,Trading Book Security Deal,Master Agreement Identifier,Reference
3701,REFERENCE,Treasury,Treasury Deal,Master Agreement Identifier,Reference
37533,COMPOSITE,Treasury,Master Agreement to Instrument type,Master Agreement to Intrument Relation type,Referencial LOV
38191,COMPOSITE,Nomenclatory,Nomenclatory,Master Agreement to Intrument Relation type,Referencial LOV
38083,COMPONENT,Treasury,Master Agreement to Instrument type,Master Agreement to Intrument Relation type.Code,Text
38192,COMPONENT,Nomenclatory,Nomenclatory,Master Agreement to Intrument Relation type.Code,Text
38084,COMPONENT,Treasury,Master Agreement to Instrument type,Master Agreement to Intrument Relation type.Description,Text
38193,COMPONENT,Nomenclatory,Nomenclatory,Master Agreement to Intrument Relation type.Description,Text
38190,COMPOSITE,Treasury,Master Agreement to Treasury Deal Folder,Master Agreement to Treasury Deal Folder Relation Type,Referencial LOV
38185,COMPOSITE,Nomenclatory,Nomenclatory,Master Agreement to Treasury Deal Folder Relation Type,Referencial LOV
,COMPONENT,Treasury,Master Agreement to Treasury Deal Folder,Master Agreement to Treasury Deal Folder Relation Type.Code,Text
,COMPONENT,Nomenclatory,Nomenclatory,Master Agreement to Treasury Deal Folder Relation Type.Code,Text
,COMPONENT,Treasury,Master Agreement to Treasury Deal Folder,Master Agreement to Treasury Deal Folder Relation Type.Description,Text
,COMPONENT,Nomenclatory,Nomenclatory,Master Agreement to Treasury Deal Folder Relation Type.Description,Text
11867,COMPOSITE,Regulatory Requirements,ALM deal,Maturity,Maturity
1851,COMPOSITE,Account,Account,Maturity,Maturity
38110,COMPOSITE,Account,Account to Collateral,Maturity,Maturity
40961,COMPOSITE,Account,Card Measurements,Maturity,Maturity
5747,COMPOSITE,Account,Card type,Maturity,Maturity
14254,COMPOSITE,Account,Cash Flow Loans Account,Maturity,Maturity
5751,COMPOSITE,Account,Clasic card product,Maturity,Maturity
14245,COMPOSITE,Account,Credit Card Account,Maturity,Maturity
10134,COMPOSITE,Account,Deposit,Maturity,Maturity
14261,COMPOSITE,Account,Individual Loan Account,Maturity,Maturity
41087,COMPOSITE,Insurance,Insurance Measurements,Maturity,Maturity
14271,COMPOSITE,Account,Legal Loan Account,Maturity,Maturity
26051,COMPOSITE,Account,Letter of Credit,Maturity,Maturity
14199,COMPOSITE,Account,Loan Account,Maturity,Maturity
34703,COMPOSITE,Treasury,Non - Security Deal Position,Maturity,Maturity
5750,COMPOSITE,Account,Prepaid card product,Maturity,Maturity
32993,COMPOSITE,Account,Product Account Measurements,Maturity,Maturity
34627,COMPOSITE,Treasury,Security Deal Position,Maturity,Maturity
36605,COMPOSITE,Investment Fund,Subscription Position,Maturity,Maturity
34608,COMPOSITE,Treasury,Treasury Deal Position,Maturity,Maturity
15182,COMPOSITE,Account,Account Event Measurements,Maturity Category,Referencial LOV
40238,COMPOSITE,Nomenclatory,Nomenclatory,Maturity Category,Referencial LOV
40075,COMPOSITE,KPI,Operational KPI Detail,Maturity Category,Referencial LOV
